Id,Prediction
708,4412778
709,4042690
710,4662598
711,5159319
712,4101463
713,4036467
714,4661483
715,4106026
716,3715472
717,4642306
718,4817962
719,5468612
720,4600143
721,5798152
722,4567753
723,2966793
724,4518617
725,4160386
726,2972604
727,3784877
728,3909655
729,3520366
730,3795412
731,4249485
732,3554361
733,5942946
734,4204914
735,4354533
736,3584348
737,4354091
738,3298830
739,4018995
740,4745507
741,4821817
742,4081328
743,4873733
744,4457522
745,5218515
746,3446722
747,5575177
748,5031627
749,4474661
750,5616150
751,4052775
752,3947415
753,2549784
754,3546238
755,3488779
756,3847786
757,4641037
758,3699724
759,5377343
760,3783460
761,3981863
762,3343853
763,3884533
764,5161360
765,5623956
766,4565513
767,3683162
768,4188846
769,4732076
770,3902378
771,4185578
772,4886888
773,4072843
774,4146221
775,4312666
776,3645573
777,4625019
778,4353341
779,3811939
780,3423458
781,4634369
782,5401737
783,3593269
784,4568214
785,3597723
786,5620407
787,4618272
788,4891396
789,4418989
790,3536486
791,4711607
792,3486394
793,3080535
794,3635751
795,4408980
796,3317411
797,3684862
798,4014462
799,4917905
800,5232732
801,4443067
802,4701184
803,4061230
804,4060392
805,3961663
806,4534155
807,4872532
808,4178600
809,2736551
810,4587599
811,4376262
812,4998424
813,4489460
814,2969441
815,4688390
816,3869842
817,3459245
818,4139070
819,3071837
820,4450063
821,4506065
822,4314156
823,4484085
824,4245537
825,4527071
826,4789575
827,2781276
828,5238561
829,3959534
830,5010297
831,4938676
832,4443895
833,5176628
834,5541677
835,3816842
836,2502448
837,4490914
838,3936465
839,2514373
840,3901788
841,3176193
842,5270861
843,4539435
844,4721019
845,4577498
846,4886530
847,4766642
848,3370835
849,3791645
850,3850782
851,4280023
852,5870624
853,3456523
854,3727569
855,3569223
856,4880219
857,4553489
858,3625377
859,4989334
860,4158691
861,4899077
862,3537114
863,4512677
864,5204350
865,4835606
866,3877375
867,3105798
868,4698906
869,4809399
870,2841365
871,4842306
872,4550257
873,4430044
874,4475865
875,3387920
876,3341906
877,5079526
878,3163385
879,4845850
880,3442552
881,3612524
882,4987533
883,4546865
884,4656577
885,4993230
886,4128958
887,4998299
888,3365533
889,4551747
890,3808457
891,4542438
892,5387196
893,3930653
894,5317840
895,4453946
896,4427411
897,4145079
898,4477183
899,4983221
900,3820009
901,5411349
902,4931024
903,4179029
904,3116383
905,4217993
906,4236446
907,4235572
908,4631521
909,3845503
910,4609519
911,5003894
912,3957768
913,3982351
914,4140883
915,5195002
916,2258967
917,5620021
918,3766954
919,4369985
920,4014113
921,3581043
922,4794579
923,4255413
924,4676128
925,5515829
926,4982135
927,3944424
928,5147322
929,4352396
930,4130802
931,2967568
932,4522321
933,5628309
934,4264130
935,4006320
936,3272435
937,4269623
938,4029202
939,5680812
940,5080526
941,4487753
942,4056960
943,5164619
944,4633154
945,2518166
946,5443342
947,4663553
948,4538666
949,3337522
950,5086331
951,3772936
952,3611475
953,3992973
954,5523872
955,4617764
956,4577654
957,5130217
958,4760522
959,4220314
960,5023755
961,4843490
962,4669815
963,5315471
964,5947504
965,3353573
966,4987750
967,5036677
968,3827253
969,3641582
970,3467770
971,3729141
972,3302537
973,3294853
974,3741992
975,3365716
976,3184782
977,4683742
978,4009873
979,5867152
980,4893561
981,2616280
982,4204996
983,5326347
984,5235223
985,4412257
986,3503191
987,4425759
988,5168950
989,3976446
990,4476522
991,2625303
992,4684575
993,5273153
994,4948779
995,3185336
996,4173925
997,4863748
998,4225242
999,4867701
1000,4405580
1001,3725505
1002,3847831
1003,5314283
1004,4885324
1005,4731506
1006,5942563
1007,4241236
1008,3056626
1009,3809721
1010,3772496
1011,4686202
1012,3977203
1013,4554339
1014,4505715
1015,4698048
1016,5049767
1017,4359896
1018,4109404
1019,3988694
1020,4596418
1021,4001220
1022,4577083
1023,3437689
1024,4428964
1025,4611653
1026,4314642
1027,3957607
1028,4836475
1029,3741254
1030,5537277
1031,3701413
1032,3214316
1033,4853622
1034,4973729
1035,3944675
1036,4403173
1037,4195504
1038,4762259
1039,4994314
1040,4667150
1041,3685829
1042,3074688
1043,4289844
1044,4751196
1045,5177765
1046,4787143
1047,4698863
1048,4023353
1049,4619536
1050,5107234
1051,3926271
1052,3880375
1053,3231232
1054,5467757
1055,2742136
1056,6020472
1057,4917656
1058,2889877
1059,4462859
1060,4697750
1061,4591637
1062,4958313
1063,4789511
1064,4897274
1065,4011558
1066,5205296
1067,4558599
1068,4825727
1069,4365671
1070,4358610
1071,4089336
1072,4650448
1073,5440688
1074,5629774
1075,3986949
1076,4171114
1077,3577544
1078,3386350
1079,5197511
1080,3998201
1081,4279599
1082,3777484
1083,4716728
1084,3622815
1085,2394444
1086,5043485
1087,3959094
1088,4439430
1089,3577087
1090,4891601
1091,4016980
1092,4537292
1093,4383785
1094,4716985
1095,4238953
1096,2894226
1097,4144657
1098,3798247
1099,4245591
1100,4106525
1101,4780290
1102,4002583
1103,4349489
1104,4573196
1105,3935542
1106,3943663
1107,5120063
1108,4359363
1109,4562787
1110,4617935
1111,5260590
1112,4040340
1113,3466060
1114,3879277
1115,3370870
1116,3550010
1117,5493699
1118,4886376
1119,3574031
1120,4091830
1121,2529957
1122,4670777
1123,3629525
1124,3875442
1125,5118561
1126,4709267
1127,3088683
1128,4360208
1129,4451738
1130,4223444
1131,5246027
1132,3977635
1133,3666052
1134,4630853
1135,2954360
1136,4857024
1137,3363124
1138,4760034
1139,4908018
1140,4845823
1141,4458557
1142,4543768
1143,4134341
1144,3592726
1145,4568252
1146,4040089
1147,5583391
1148,4077432
1149,4690600
1150,4284186
1151,2445550
1152,4058434
1153,4845045
1154,4392414
1155,3366395
1156,4096266
1157,5024674
1158,4946963
1159,3955672
1160,4449236
1161,4798306
1162,4775076
1163,4173814
1164,4110896
1165,4276712
1166,4603758
1167,5344942
1168,3471090
1169,5030064
1170,4146983
1171,3738168
1172,2180947
1173,4834644
1174,3546238
1175,4321596
1176,4735351
1177,4710048
1178,4489612
1179,4637748
1180,4653389
1181,4468866
1182,5370630
1183,3667947
1184,3795087
1185,3271330
1186,4608317
1187,3724350
1188,4574775
1189,4694563
1190,4761182
1191,4319538
1192,4097986
1193,3173675
1194,4406995
1195,4345910
1196,4263961
1197,3517714
1198,3975474
1199,4263842
1200,6074675
1201,4785794
1202,3454083
1203,3403638
1204,3475481
1205,3035155
1206,4755282
1207,4292640
1208,4556809
1209,4708226
1210,3961448
1211,3838925
1212,3700682
1213,4697285
1214,4563928
1215,3815467
1216,4114696
1217,3683887
1218,3713222
1219,4780346
1220,4090359
1221,4899521
1222,4978774
1223,5132574
1224,5245019
1225,5200448
1226,4111413
1227,4846533
1228,4124680
1229,4983012
1230,4536126
1231,4904259
1232,3168218
1233,5153053
1234,4626513
1235,3768771
1236,4143785
1237,3129333
1238,4083680
1239,5100108
1240,3890921
1241,3697110
1242,5346541
1243,4655337
1244,4464274
1245,3925654
1246,3645617
1247,4723677
1248,2755687
1249,4714089
1250,4491065
1251,4017563
1252,3838158
1253,5205157
1254,4075483
1255,3572198
1256,4238716
1257,3912962
1258,5612854
1259,3965977
1260,4281041
1261,5422928
1262,4647721
1263,3275122
1264,4558664
1265,3722400
1266,3632360
1267,5225749
1268,3690581
1269,3936082
1270,3478303
1271,4897690
1272,4764548
1273,2911084
1274,3375619
1275,5343186
1276,3487110
1277,3665555
1278,4288885
1279,3546238
1280,4203315
1281,3778691
1282,4396549
1283,2984936
1284,4917373
1285,5031993
1286,3006658
1287,4022257
1288,4128223
1289,2787250
1290,3852927
1291,3635115
1292,5886633
1293,5329795
1294,5107121
1295,4732079
1296,5116502
1297,4585328
1298,4041536
1299,3817459
1300,4566651
1301,3555869
1302,4537427
1303,4647447
1304,3259163
1305,4811653
1306,4719422
1307,4683971
1308,5568586
1309,3572393
1310,4915593
1311,4602975
1312,3527625
1313,4911307
1314,4005324
1315,4621499
1316,4395846
1317,4947050
1318,4798324
1319,5321049
1320,5067211
1321,4336784
1322,4651757
1323,3972965
1324,5327034
1325,3488446
1326,3843183
1327,4845233
1328,4561756
1329,4593258
1330,6087086
1331,3676227
1332,4370860
1333,3437689
1334,4093264
1335,3216632
1336,2670332
1337,4349233
1338,3067036
1339,3219211
1340,3830754
1341,5223230
1342,3762154
1343,2471693
1344,5850897
1345,3049765
1346,4267610
1347,3509277
1348,4547248
1349,3972074
1350,4548593
1351,5467334
1352,4340636
1353,4999564
1354,3563407
1355,3207906
1356,4967833
1357,3840233
1358,5119014
1359,2903173
1360,3805771
1361,5476530
1362,4536078
1363,4553673
1364,4333675
1365,4434452
1366,3722002
1367,4297572
1368,4798444
1369,5205739
1370,4479453
1371,4625753
1372,5937055
1373,4944644
1374,3782164
1375,4311396
1376,4241968
1377,3836686
1378,4064094
1379,3905417
1380,5035425
1381,5698902
1382,4343974
1383,5315232
1384,3872041
1385,4357205
1386,3986652
1387,3995052
1388,5136657
1389,3048951
1390,4467888
1391,4002228
1392,4329349
1393,4525703
1394,5337408
1395,4276490
1396,4066206
1397,4890546
1398,4580554
1399,4487511
1400,4042255
1401,5389166
1402,4259465
1403,4344019
1404,3971949
1405,4676533
1406,4195088
1407,5065878
1408,4698500
1409,4962269
1410,3988348
1411,4776867
1412,3985709
1413,5104895
1414,4145560
1415,4598099
1416,4804752
1417,4144135
1418,4139430
1419,5821269
1420,5070170
1421,4372966
1422,3620338
1423,5164088
1424,4911112
1425,4489003
1426,3015298
1427,4212561
1428,4191082
1429,3143978
1430,4453553
1431,3887998
1432,4907049
1433,4033220
1434,3135295
1435,5709063
1436,4038474
1437,4995876
1438,3665804
1439,4675838
1440,5398829
1441,4698435
1442,2655110
1443,3992680
1444,4509498
1445,4124643
1446,5329418
1447,4452146
1448,4395361
1449,5303754
1450,4930539
1451,4759075
1452,4811774
1453,4034755
1454,5115576
1455,4385054
1456,5234807
1457,4903745
1458,5465194
1459,3556284
1460,4013966
1461,4154800
1462,4443744
1463,4188033
1464,4257964
1465,3534897
1466,4352217
1467,5205497
1468,4275715
1469,4969207
1470,4893024
1471,3812527
1472,4986837
1473,3449580
1474,5096123
1475,3724300
1476,4943051
1477,4852337
1478,3933005
1479,4691344
1480,4616572
1481,3830798
1482,4618758
1483,4820002
1484,4734076
1485,5112207
1486,4690339
1487,5549307
1488,3723128
1489,5043335
1490,2956014
1491,4331866
1492,4249298
1493,3874768
1494,5385910
1495,4739848
1496,4784872
1497,3681408
1498,3177839
1499,4792904
1500,4432265
1501,3870183
1502,5015424
1503,4615284
1504,4706427
1505,4945489
1506,3912336
1507,4492969
1508,3817361
1509,5381719
1510,3500351
1511,4704271
1512,5306130
1513,4885683
1514,4923574
1515,5971397
1516,5464781
1517,5102082
1518,4875859
1519,5485815
1520,5015663
1521,4268826
1522,5672056
1523,5074039
1524,4568591
1525,3524121
1526,4525747
1527,4481554
1528,3629562
1529,5240080
1530,4152604
1531,4535816
1532,3514285
1533,4208143
1534,4588539
1535,5439306
1536,5403126
1537,4523767
1538,4366495
1539,4968756
1540,4198724
1541,4046357
1542,5288061
1543,5152758
1544,5393051
1545,3348485
1546,3450099
1547,3336239
1548,5571584
1549,4360335
1550,4640188
1551,6140776
1552,3632181
1553,4452737
1554,3385959
1555,5060031
1556,4055679
1557,3979967
1558,3688506
1559,4066206
1560,5542657
1561,5321495
1562,2515685
1563,4333571
1564,4971271
1565,5745258
1566,3397015
1567,2943159
1568,2509078
1569,4721274
1570,3738019
1571,5187820
1572,5528791
1573,4329252
1574,4040113
1575,4936974
1576,3723112
1577,3555694
1578,4091295
1579,4438346
1580,2918563
1581,3743667
1582,3827888
1583,4372446
1584,4906290
1585,3939541
1586,3308972
1587,4870634
1588,4360614
1589,3980686
1590,3676401
1591,3989251
1592,5179304
1593,4744223
1594,4834443
1595,4678475
1596,3380374
1597,4028646
1598,3955042
1599,3696799
1600,5338965
1601,4010469
1602,4582786
1603,3762454
1604,5710760
1605,3825947
1606,4274112
1607,4627074
1608,4581736
1609,4505444
1610,5393616
1611,4717957
1612,3537610
1613,4218099
1614,4124913
1615,4312444
1616,4860987
1617,4461078
1618,4862694
1619,5398906
1620,4503463
1621,5219742
1622,3657486
1623,3995372
1624,5349500
1625,5292949
1626,5123004
1627,4685756
1628,5329844
1629,4886248
1630,3731881
1631,5278706
1632,4608485
1633,5471532
1634,5504896
1635,4786540
1636,4665497
1637,4863007
1638,3155937
1639,4669064
1640,4314782
1641,3710809
1642,4554220
1643,4672552
1644,3566580
1645,4711157
1646,4415103
1647,4958171
1648,2801059
1649,3718576
1650,4612834
1651,4707427
1652,3316935
1653,4344355
1654,3384313
1655,3924975
1656,4531235
1657,4105790
1658,4554570
1659,5080607
1660,4183466
1661,3952609
1662,4500126
1663,4087389
1664,3539918
1665,4574884
1666,2810802
1667,4324284
1668,4387254
1669,4889780
1670,3220637
1671,3703693
1672,4763298
1673,5343186
1674,3774698
1675,5001540
1676,4760243
1677,3269997
1678,4416707
1679,4557987
1680,5161916
1681,4244533
1682,4289808
1683,5342514
1684,3317257
1685,4983349
1686,2878366
1687,4448727
1688,3220019
1689,4224047
1690,4409345
1691,3885257
1692,4484439
1693,4768408
1694,4245318
1695,3727380
1696,4461984
1697,4638150
1698,2765421
1699,4349719
1700,5040409
1701,4464274
1702,4358945
1703,3681804
1704,4100933
1705,4325726
1706,3904257
1707,3280118
1708,3940683
1709,4845793
1710,3701185
1711,4623139
1712,4758673
1713,3910558
1714,4316559
1715,3252848
1716,4135216
1717,4551691
1718,4143556
1719,4779152
1720,4662719
1721,6043607
1722,3369235
1723,4786602
1724,3854882
1725,4058029
1726,4262143
1727,5151509
1728,4297985
1729,4572099
1730,4918158
1731,4234765
1732,4267351
1733,5120061
1734,4700360
1735,5420253
1736,4720752
1737,5614549
1738,4359117
1739,5448522
1740,3805463
1741,5149282
1742,3426339
1743,4388962
1744,4010237
1745,4346845
1746,3291888
1747,4824374
1748,4277077
1749,4646752
1750,4994272
1751,2329708
1752,3680766
1753,4534522
1754,4893601
1755,4681404
1756,4604488
1757,4278321
1758,4469251
1759,5071677
1760,5252771
1761,4048420
1762,4649473
1763,4176657
1764,3289999
1765,3998102
1766,3710490
1767,3971415
1768,4102408
1769,4628885
1770,5154066
1771,2778732
1772,2777212
1773,4828410
1774,2857798
1775,3875637
1776,4825110
1777,3519366
1778,4527486
1779,3702189
1780,5779977
1781,2434730
1782,4668010
1783,4826318
1784,4420950
1785,4757734
1786,5385582
1787,4531462
1788,3914707
1789,4805170
1790,2493430
1791,4425358
1792,3494495
1793,4609454
1794,3601874
1795,4143790
1796,3224480
1797,4618308
1798,4639203
1799,3398481
1800,2211948
1801,3941535
1802,3640138
1803,4465788
1804,4618382
1805,4683697
1806,4213855
1807,5138249
1808,3976542
1809,4483081
1810,4297728
1811,3776502
1812,4904137
1813,4122509
1814,4122362
1815,4853488
1816,4787335
1817,4156533
1818,3426728
1819,3691707
1820,2785168
1821,4689332
1822,4793361
1823,4867041
1824,5097821
1825,4017999
1826,4874315
1827,2124230
1828,2841986
1829,2910092
1830,3986840
1831,3983316
1832,5208943
1833,3993943
1834,2857790
1835,2935504
1836,5591599
1837,4950996
1838,4946926
1839,5513367
1840,4732518
1841,3472979
1842,4864169
1843,4565409
1844,4875219
1845,3390307
1846,4499623
1847,4812333
1848,4417993
1849,4601885
1850,4597029
1851,5058267
1852,4495346
1853,5146906
1854,4613850
1855,3771356
1856,3509425
1857,4542638
1858,4267460
1859,5402883
1860,4654076
1861,5040949
1862,5323606
1863,2893375
1864,3092504
1865,4771443
1866,4039798
1867,3710576
1868,4042477
1869,4122274
1870,4825537
1871,5070485
1872,4518760
1873,5323370
1874,5638810
1875,4036043
1876,3853185
1877,4226116
1878,4977743
1879,4294213
1880,4902590
1881,4030171
1882,3566936
1883,4778434
1884,4479731
1885,3981041
1886,4609370
1887,3865066
1888,4222054
1889,3721840
1890,5415161
1891,4264787
1892,4770319
1893,4343326
1894,3921739
1895,3480612
1896,4087810
1897,4044628
1898,4571754
1899,4508158
1900,3937993
1901,4120166
1902,4875913
1903,4945766
1904,4310279
1905,3038832
1906,4231754
1907,3371030
1908,4373990
1909,2728443
1910,3595102
1911,4224639
1912,4906179
1913,3303715
1914,5485599
1915,4263648
1916,4163111
1917,3766678
1918,4855773
1919,4615026
1920,4735322
1921,3596963
1922,4653533
1923,2600128
1924,4477908
1925,5648471
1926,3996763
1927,3895931
1928,4805836
1929,3573693
1930,4459171
1931,5062584
1932,4860679
1933,5856248
1934,3680484
1935,3359435
1936,5498698
1937,4403489
1938,3530545
1939,4635631
1940,5533021
1941,4868546
1942,4644157
1943,5438131
1944,4230513
1945,4425804
1946,3518832
1947,4143853
1948,3872630
1949,4734056
1950,4475435
1951,4528908
1952,3581407
1953,5267901
1954,4464274
1955,4484005
1956,3716294
1957,4603330
1958,5027255
1959,4214145
1960,4793709
1961,5351823
1962,3561260
1963,5091847
1964,5136092
1965,5279245
1966,5171993
1967,4414936
1968,4530558
1969,3921381
1970,5080902
1971,4098499
1972,3600070
1973,4428872
1974,4469714
1975,3449369
1976,4674026
1977,4362959
1978,5647214
1979,4452316
1980,3661382
1981,4803925
1982,4898933
1983,5379534
1984,3436645
1985,5170900
1986,4479321
1987,4451380
1988,4429770
1989,4499735
1990,3232612
1991,4795646
1992,4036361
1993,4383725
1994,3955759
1995,3585815
1996,4853765
1997,2927414
1998,4189885
1999,5453523
2000,4741605
2001,3973827
2002,5298649
2003,3660182
2004,4320200
2005,4496467
2006,3411205
2007,4287366
2008,3536120
2009,2393113
2010,4786783
2011,3815483
2012,4280430
2013,4958167
2014,4481610
2015,4505777
2016,3796366
2017,5192911
2018,4369942
2019,5189163
2020,4587309
2021,3416627
2022,4390853
2023,3510849
2024,3360296
2025,4711627
2026,4834166
2027,4993973
2028,2993970
2029,4340362
2030,3929345
2031,3130219
2032,2519584
2033,3418116
2034,5210724
2035,4638987
2036,4432936
2037,4942673
2038,3786319
2039,3353741
2040,4049914
2041,4811198
2042,4376824
2043,4498834
2044,4689812
2045,5063245
2046,5416581
2047,4892221
2048,4660746
2049,4031791
2050,3970296
2051,4371994
2052,3476738
2053,4546561
2054,5622572
2055,4912846
2056,3812113
2057,3665814
2058,4647810
2059,5207649
2060,3697106
2061,3641196
2062,4859736
2063,3473939
2064,3872181
2065,4429953
2066,4333341
2067,4509802
2068,4410062
2069,3641743
2070,4354599
2071,4333137
2072,4507010
2073,3659562
2074,3775715
2075,4486766
2076,4618763
2077,5151882
2078,5150442
2079,4117419
2080,4469823
2081,3714203
2082,5327472
2083,2568687
2084,5012749
2085,6166456
2086,5410053
2087,3794239
2088,3033794
2089,4645322
2090,4973585
2091,4819516
2092,3452983
2093,5045495
2094,4277501
2095,2948996
2096,4844399
2097,4760182
2098,4750200
2099,3771348
2100,3725741
2101,4413259
2102,4281357
2103,4544643
2104,4551480
2105,4763980
2106,3392153
2107,4557679
2108,4764220
2109,5109350
2110,3760242
2111,4242672
2112,5422073
2113,4339660
2114,3461119
2115,4964382
2116,4305909
2117,4707043
2118,4246012
2119,3884621
2120,4006662
2121,3318622
2122,3634574
2123,4677091
2124,4537839
2125,4453370
2126,3185360
2127,5544593
2128,2764929
2129,3740747
2130,4118449
2131,5326497
2132,4068928
2133,5497577
2134,3687398
2135,3328916
2136,4194298
2137,5672712
2138,4698435
2139,3752826
2140,3793250
2141,5416080
2142,4015704
2143,5225734
2144,4271278
2145,4735562
2146,4457577
2147,3971736
2148,4511293
2149,4698361
2150,5065908
2151,3777144
2152,5003900
2153,4380225
2154,4678125
2155,4770363
2156,5139986
2157,4730348
2158,4990205
2159,4502565
2160,4508715
2161,4052146
2162,3952015
2163,3690819
2164,3554764
2165,4663500
2166,5621058
2167,4586079
2168,3621094
2169,5126706
2170,4851544
2171,4611611
2172,5492216
2173,4742232
2174,5184971
2175,3930480
2176,3593023
2177,4698047
2178,3754603
2179,4473646
2180,4532027
2181,3944424
2182,4785569
2183,4422654
2184,5499034
2185,5050257
2186,5299413
2187,3776437
2188,2999081
2189,3646321
2190,4941709
2191,3748765
2192,4883386
2193,2310311
2194,4022020
2195,5249671
2196,4400413
2197,4196679
2198,5247288
2199,4138618
2200,3767087
2201,3337724
2202,4454116
2203,4118146
2204,5171068
2205,3195146
2206,4140946
2207,4148006
2208,4321867
2209,3470447
2210,4518587
2211,4241371
2212,5217994
2213,3980387
2214,5635902
2215,5153555
2216,4772886
2217,3071598
2218,4759556
2219,4520812
2220,5671784
2221,4540716
2222,3758891
2223,3353216
2224,4808594
2225,3788019
2226,4015416
2227,3565898
2228,3557165
2229,4932111
2230,5217965
2231,3980458
2232,5742636
2233,3745115
2234,3699432
2235,5093485
2236,4520965
2237,5756872
2238,3909407
2239,4017236
2240,4668764
